,user_count,user_id,user_star,user_useful
10547,12,NpbWx5XYvMGIs3OUlojTIA,3.75,10
10548,2,YwVjaWtEz0rf_mkIr7kRNg,2.0,1
10549,4,08cbSEei1-eMwP2HFibS8A,1.25,6
10550,428,-s7Kyx63XHTG2q5TozlfEg,3.61,959
10551,2,DUhOIj8upzAs_xMZpCf-Xg,5.0,3
10552,27,gj90owl4AvC0Rn5nzsZc2Q,4.65,9
10553,16,Es-DyYCdBD2qfWg4xyGozQ,4.47,14
10554,5,WN9nXzArHSDYrUv54vdWuQ,2.75,6
10555,6,9M5EIzohoSndaiFkLz9bug,4.4,3
10556,420,k2wWg5aOsWtUHZoKU_mB2Q,3.88,678
10557,10,cYSkLglYAFu8XMfkAWutyg,4.2,2
10558,5,cUmmzYZP4UIG6pvoeaS0wg,4.0,10
10559,2,W_F_9MYfnbRRa8zl15GrkA,2.5,1
10560,1,oSgueKHxd7oxsVyCPauoww,5.0,0
10561,5,q2varKrcV6mVZcCyHJq7wg,4.0,2
10562,75,iAD9GVUI8m5KaHgi1CnJBQ,4.04,104
10563,6,oeWKAp9IOf0vFun9SxlRxQ,3.67,6
10564,1,Y0ewnQhLjBGBpHHGFdfKgQ,5.0,0
10565,6,0cCnoMRmxffHLwTW5-orrw,3.0,2
10566,285,gN03qFYysM5DbgjuV6N0QQ,4.24,1122
10567,16,xgqxRjWRQvGPr8h3IA8OwQ,2.75,27
10568,9,BOu31LPWIwITqG-Mcy7dsw,3.75,2
10569,22,05IuMnO1tvU0tY6xQQje0w,3.55,13
10570,91,kAMTwaG8V-8GJLzPIWjMrg,3.93,195
10571,113,GaRcZBXTj_sb7DTcZXNJfA,3.42,166
10572,82,6e7pZofhDuIlD_rX2oYirQ,3.72,111
10573,4,m7ivTnwguCCT3IHsW2eIeQ,4.75,1
10574,10,klYG4eY3ngtMCNcYl884Uw,5.0,10
10575,2,mUCR0b2lmb9Bl39XxlXiyQ,3.0,1
10576,7,M_L7OfpXbr5XfcJ14rWknQ,4.17,16
10577,1,yIvd0b1pt727VglbW1prmw,2.0,2
10578,6,4n5-TOoWBHOWHpKz3aD1jA,4.67,0
10579,2,cE99llGzyp2O1M_viD0K-Q,4.0,0
10580,1,3teuBmtnAtylvkSvNiOqhQ,5.0,1
10581,1,aPxuJN0t7ORfWiRv_Ve15g,5.0,0
10582,11,X_m9AySkNyZCsnxCuYZ2qg,4.45,15
10583,262,qmCupRHmC9whGIi4p6FetA,3.95,143
10584,13,JjweKRcu8DeYTah_KHsT2g,3.69,26
10585,3,k7hlbzPqiyNRDSKDNsevRg,3.67,0
10586,122,sbvSyNtI7Sgp7k4qzf2reg,3.46,266
10587,4,tBxxmge4dPT2WqHQrKbBIA,3.5,3
10588,4,4cHS61d6UzXK6B0k4BCsgQ,3.67,2
10589,105,isLnRkpUVNE09p2jS9862g,3.61,203
10590,20,Gsx7tT_r0sYUxHZdJsjIVA,3.58,2
10591,3,KrH9rydPKh2yX5NE9FJu3A,3.33,3
10592,59,_0szALNJcjAWCPyF7uxbKA,3.31,71
10593,10,YhBkDiGVflgB1L9VPpfxxQ,3.4,9
10594,2,Fbu2Y5bJG29eqc33gZ1zTA,5.0,1
10595,1,G6AQvRznuY0RQO44MBQDlw,5.0,1
10596,29,D_54SYVCc_47oNmnqB0p8Q,3.45,67
10597,1,F8v7cXbo-uA2QeNcHptE1g,5.0,0
10598,8,qON4hJQ0fAMIN6E9CCkdeQ,4.62,4
10599,10,fCNbiLqiPsQfAJ9Talj12Q,3.56,5
10600,4,AW237e9upxUjc6yGl3EqOA,5.0,4
10601,19,PM7ZNU33Hq4cNziz8MURvA,4.32,34
10602,175,IPQ6O2M9JxwvmvHpO8-NkQ,3.86,121
10603,17,aE9_Kz8yZSC2PmHR68IEUA,3.59,43
10604,11,z5u1CW428obpgfCazSX2UQ,3.9,8
10605,1,1DobDCVC6X38RK5odssksg,1.0,1
10606,6,bu_OvhWSmyl1d4jHjqVFNw,3.67,3
10607,2,asAtLxPiemUswg7SaaqAmA,5.0,0
10608,12,Bs-v1fTmq8dqJFQwo-JMWw,5.0,1
10609,4,wP4lQtQ_P3-0AkGplzZF2A,4.0,9
10610,136,0-aWamipsRNfcgFYALX1KQ,4.04,104
10611,19,OMbENmI4l76tAqwFfu2LIg,5.0,9
10612,12,z8VQjiquC7RFbcPx_6KQfg,2.92,25
10613,3,Wyr6RtWbrsM22gxVOAYppw,3.0,1
10614,5,gilIaKU1gsW-ujTMF-VY5g,2.8,29
10615,102,SAAMpBGcVVNAww_4yZpIoA,3.61,103
10616,92,KuTzb2IR_6ocQAOFU_rcPg,3.89,68
10617,17,6dpMFXDHbA8VICUAi_zhZQ,3.06,31
10618,22,VdE5jhzmujV1uvH3bKoJqA,4.45,19
10619,27,dhhhnpr_elfbD1xjMfAEjg,4.19,23
10620,6,ZZWJQ93Bjc6X3kl4mDHZKA,3.75,3
10621,11,HqosnsRqIsZk4XamkN87-g,3.7,20
10622,2,Ztwyi_kWLWPUjK4dwfcliw,3.0,2
10623,9,ChPBfL5cRIvgZYjYNz2WLA,3.89,4
10624,13,ARiIISWbA3shCt1rp-9z4g,3.38,48
10625,14,JDomeP43HUjNceEI1RqPzQ,3.93,23
10626,2,xVzMmyxDFo03u2SwVpK28g,4.0,0
10627,1,_KVtRkDSo-tdZ2JQ6iFmtQ,5.0,3
10628,36,yfma4IV-Iv0OPoxJ4D-mPw,3.69,92
10629,12,QVrTqrLm3MC2QtENKbdanA,3.83,12
10630,14,ApRRz7fmtLKsfFU6963OUw,3.93,18
10631,15,r3L5d8wUxQsiyxAR1FZZVw,4.08,1
10632,178,AXxDMKA7TZEUNtlJi5IIrA,3.77,367
10633,5,pCJomRpYoRBxbdOeQNkmIg,5.0,8
10634,1,w5M7SpvLupId0SEbhDJwtA,5.0,0
10635,1,FMWBPVZIjPZDm6zps5PF5A,5.0,0
10636,2,0De8PhK9xtqWUOcSZRlYSg,5.0,5
10637,1,4N5_rd3_eCjVKljZADFJ5A,5.0,0
10638,16,Zsn2o79sXUECnxV84tzT-g,2.0,50
10639,11,0KklV9X8U-ow9Sy6gURfsw,4.33,10
10640,27,atLAjM82RaejK82y-wevkQ,3.19,9
10641,5,CjwrNXuVnhYpLfd9cYOQyA,2.6,4
10642,2,QQOw2Sg8LMvLOER62ZFlcA,3.0,2
10643,11,I4cobl552HmclMfFBRDP8Q,4.6,4
10644,80,j1UagK_zBh0O5ITmcQFsvQ,3.75,36
10645,4,Kt_ty3XnCKupqIE8HkcN_w,5.0,3
10646,21,M_8hm169M6QDMng-tAntpA,4.24,60
10647,2,E8FSWBUXArSJU7cWpBXF7Q,3.0,0
10648,1,L58aGLAz6iymqHo378nV1Q,5.0,0
10649,54,C-jENNLMoQaHHpFq1J6s8g,3.81,27
10650,18,bxEyfFAEc4KI4lM4wqwWEA,3.12,17
10651,492,AoUoDh9z4xjXzJcL2SBx-w,3.71,2542
10652,1285,wZMqQMYM9GKyjK1oP0C6TA,3.55,2684
10653,5,lp7ybpJnQHBqo8CV4EbmnA,4.6,13
10654,4,OET4LR3P8Dr_ZkCTaJNiLA,4.25,11
10655,12,gMeAqH7sqb65E9lOZq8Bbg,4.58,9
10656,51,4-y6PDZNPLaFtWF6aPSO-g,4.29,38
10657,205,6EXAfsnFbh3oIISEt5h0Yg,3.59,332
10658,52,tx5Etulbvo3QYjFmjhnX0g,4.25,76
10659,3,uOS_Rto6P2HWLiU4cuygaQ,5.0,4
10660,10,8AMn6644NmBf96xGO3w6OA,4.0,11
10661,7,ZeNghHO2xsUeEGpPFhVB8A,3.14,8
10662,16,S-7T9y-XqT35LoD-vIHYKw,4.2,11
10663,3,Ez_55d0h_mNnZ-QmkWiXQw,4.67,3
10664,10,TRV6xvvAnF7vLiHbfqLXiQ,4.2,10
10665,5,DyR-vRrrOJPwPeyTU8eiKw,4.6,7
10666,2,rjgYELy3aIxML3msIs1xTw,1.5,1
10667,8,YsNq7ankDqKAYlibI7NrWA,2.75,4
10668,26,j2GS4iC94ie908VnybGkuQ,4.27,32
10669,1,nNkjRIokOH-Dx80VV8WlFQ,3.0,0
10670,3,1E4VwqEEvWUQeKXhsrYPjA,3.33,4
10671,25,LPCKaTvipqr2miipL66FmQ,3.6,17
10672,6,KQboyl_fk9tmNNm5N7R07Q,4.0,5
10673,10,REmvNHtlGDUoc-KQpq-s0A,3.86,6
10674,29,lAV4kZLB6RWd8GOWaQ3mgg,3.66,26
10675,13,XrfI3nU_EgmhPwfXLF78MQ,2.83,9
10676,4,J4iU7unbvb_6imXFgcI5oQ,3.25,4
10677,1,-bYL5nFZYQBlFEELOYma3g,3.0,0
10678,31,O0M67gJRWwVSGnnsF5aVqA,4.32,123
10679,45,rS8zK3NwQBUZSEUlPt7TKg,3.36,32
10680,1,VFUaRRJDH1dWM3OMRPgrMw,4.0,0
10681,35,hOXABNRpfkFpVMSbDDl6-Q,3.89,13
10682,64,02JMm1ncjMQoL6QPfyhc8A,4.05,55
10683,2,COchsY8o6RVEEK_g7QdJEQ,5.0,2
10684,16,QluxoqQkx6TrFJTfEjEoCg,3.94,111
10685,8,6ZF8eBDL_Bd5xZoLs0KziA,3.38,5
10686,6,BbkQwyR2G-eJviGqZkFjPw,3.2,9
10687,3,X7ieNfcWWfotTanKafYsig,2.67,4
10688,1,C0ByBW3is8lK8h4NMSWM3A,2.0,0
10689,1,jlOMtoI6oqXrur_ehm9tww,5.0,1
10690,23,4bbWFLl9qBtjOJ_vvUarXQ,3.64,31
10691,6,zS4hmZxiOa7gA5yndaC4EQ,4.33,5
10692,2,9G4EeQl8qYhGlFtsA0H1Ig,1.5,1
10693,9,NzeIZYdHN9epdUCnLziiZQ,5.0,0
10694,83,Sek3oLIIHtBSTSFh9z3pXQ,3.81,19
10695,93,WmBKEfXCgDLc1XYBmDFrAQ,3.8,179
10696,2,3XeRXQRpPyFuhEGaorfcEA,4.0,1
10697,2,NZZq-dXqdTX0BBrIFo15pg,5.0,0
10698,8,6excZ3E4uq3S5pnyd5Fw3w,4.71,12
10699,2,Oe0U_pnmeMJdz1C9UmgYKA,3.5,0
10700,1,7GPWvigPED4hwy0tJqN64Q,5.0,1
10701,3,SgjR6pUm_mpmX0f-XH1Ztw,2.33,8
10702,16,4U1fW-a2o9OGWUjhz7n2Zw,4.94,23
10703,39,r3_JcUFWGERe8ytAHQPDyQ,3.67,54
10704,41,7d28hJKro5XRUlYLXC-3sw,4.02,40
10705,228,B-yfbXuQta2lDJC2o7pb6g,4.03,633
10706,2,6N8CFkZX7OF96u9c7cfrRA,3.0,3
10707,72,99AQ73xjFKBt5oMzw0VSOw,3.49,93
10708,10,A9PlVYW_PobkDF6ZskCpXQ,3.1,9
10709,7,0SweAOS_ChLQVv7pb51J4Q,4.5,9
10710,2,gJl64qD4_DfxXtJv6UeQlg,3.5,3
10711,6,vQUj4TSd2ulHd9mjVpF1MA,4.83,11
10712,3,3Qeual_JgDu2CEHkcsAK4A,3.67,0
10713,49,a8SprmfnrFmIfDuhC3BfDA,4.24,30
10714,82,D4F6I2r0EliNKqDdVl2gHQ,3.35,91
10715,49,0Y8iwzfaiZj4m9safZ_ibw,3.88,45
10716,197,bncYCVjPfL7w1hIafXZwNg,3.46,209
10717,1,LBRTg-6MvDu0_nGyFRIlKg,5.0,0
10718,3,P2M0Cqj_oL2ncfLT_IKnFg,3.0,5
10719,34,YGSRFvNNzrhLctGnTRyzlg,3.85,24
10720,34,_lyR-OYpih8fXTficqZW2g,3.62,26
10721,14,YJkt_aW_R4QaMCuP6pZcVQ,4.31,13
10722,1,QgLP2NPpA423J9O-QK799A,4.0,1
10723,9,6YyOTWPi10rsl137ZVKI7Q,1.78,14
10724,7,Bpnfl_wZhPdDxfxq1WliGw,3.57,13
10725,2,rCeoiKga96-0R5dIBR42DQ,3.0,1
10726,41,AujgXK1WUgud7e7Zb4oeSQ,2.88,42
10727,1,5GJCmulzCACvV8shsaFOpg,3.0,0
10728,2,84cykOdB9IqfruSLHmaWQA,5.0,2
10729,1,OAOLns-lBot5ady6a852jA,5.0,0
10730,2,Z6J0lVg4s-RfrxnNv2bpBA,3.0,1
10731,8,Dcutq-7iq-rgZoY08qnXIw,3.71,5
10732,2,3l-80U7yP_Pg13J6MtIzzg,1.5,2
10733,7,sXhy3NgNOlu7UXg1dbcefA,3.57,2
10734,2,Q8r5UYtAULymajzDuskOtw,4.0,1
10735,4,t64CIVy3ZXJsQAwDpfXTaw,3.33,2
10736,3,t3w4-MFGHU9_bNJoFgFXWA,4.67,2
10737,203,4ulkvNf-T_UVM-e4dd0lbw,3.65,858
10738,37,Ohs0L7Oyz-N8GLxVhhV1kw,4.57,20
10739,35,E57V8rkRheDr5g_9MNAQwA,3.43,61
10740,18,Mn9YYbeY_ydJ7NABALyYIQ,3.44,19
10741,13,H6fszVMVr0syml5qOmp6RQ,3.69,21
10742,5,hNs-x49UQmkN3GSAwKXUGQ,4.2,0
10743,119,OCzmXClurzty917kLXF7DA,3.99,97
10744,3,RpH_8r2R-hIIHN5p7F46mA,3.33,2
10745,23,-zwhCCgyeypDjppfCylWSA,4.65,35
10746,44,Hb49IsEZltm85wLz3uMrmw,3.41,22
10747,6,Capf_zG28-3Kx68BegCyAA,2.83,0
10748,1,loJkedgXjeguaAUbWBO4kg,4.0,0
10749,30,au3S0Oe9thNDeJwAlfW-ZA,4.27,42
10750,2,JBHSLQ1ZUPSpNGrDayER_g,5.0,0
10751,1,jO-WyqcAPupgAee_pWEiiQ,1.0,1
10752,3,qjygnNcjEWRrxKUeV92VtQ,5.0,4
10753,2,SjDbUF8QjBxjYUyPg5mhHA,2.0,11
10754,570,ab5LMDx_uraOLlIiwfKI2Q,3.98,4727
10755,2,_dcXLUP083oOpAGIRBfnpA,4.0,0
10756,25,Xe3roFVZWGe1ABkuhN9UCg,3.7,553
10757,11,pOp_frC3di-6227GgHJjdA,4.55,19
10758,2,G5vTGbTHvyg8J9xmLLBy7Q,3.0,0
10759,49,zZxr7X10CDThXZbnkLmNVA,3.31,136
10760,54,ccouaK-tDCQ74L0KUNissQ,2.56,37
10761,169,nkcyPlfLP8reOWaHZ5umvw,3.32,237
10762,17,Q_gsrlvJvFWTHJVEKOSljw,3.53,35
10763,1,06frpU62PNN_rh35KZfHtw,5.0,0
10764,3,aaHyqSTcpdkismEP0bj0rQ,3.67,0
10765,1,dOwcREeiPsl-THOz7ccXNQ,5.0,4
10766,2,TWH46tuy4mSLkuCBaIQRcg,4.5,1
10767,15,N0DmhNFDcqotkP-LA_r3og,3.2,9
10768,19,3w94heEAvwVafh-DhO1v_g,3.89,19
10769,6,-rC0wI2U3N6LwtBqLtPuAA,2.33,4
10770,41,wKov7Phx6NDX-1cMUeD4kA,4.76,43
10771,23,xxqO0Z-neqNlS1myYq7ZrA,4.04,15
10772,18,_Cu5Bvl6ZJc1v0lN9LXuAg,4.0,29
10773,4,wnY5CGkOnLga9Bo4bXgNAw,1.0,10
10774,3,z7WnKuTCFnWdB9NMTtWI7Q,5.0,12
10775,2,7p-lm5ObSg--DJCRlVMGzQ,5.0,0
10776,20,pR9LmlTmTRs4is5RSY5Enw,4.0,24
10777,4,j2NjJ-WyR6c8BygoIHH0bQ,3.25,0
10778,34,nX8uAoc0_PgIc1YBhfW7zQ,3.76,41
10779,66,jEnErghwHUIQJe5qgt3NWA,3.56,130
10780,1,Au-yOKBLafFYsdVEDSzPew,1.0,0
10781,1,JTlih5bPb94X5F7T2-v5xQ,5.0,2
10782,1,AcIiW4TzCuyGqYdlXRr8Pg,4.0,0
10783,68,iujfl8qV5ni6OyoT6ow0zg,3.91,105
10784,16,qcofqWgRQtXRtoDlcBp3IA,4.4,13
10785,206,AdEy5KAIlMAy8xHyuMQCFg,3.7,1750
10786,2,M3TPlN5nM-YQ8LR_1-7Bgw,5.0,1
10787,5,wVwtP4oHPkPm-DwgbE-4dw,2.6,8
10788,5,dTrAa-3XdXgXSdCc9uuYNA,3.2,3
10789,4,GcIuK60bbpxd2gLSmqZnPg,3.5,0
10790,1,nnevroDLs0gKbJ-WdzhvSw,1.0,0
10791,11,gQ05RKPIvVBbs3PnYZP-ig,3.4,8
10792,3,Zp1qjzHW7mabcSDRhJEzGg,3.0,1
10793,32,aiOyUUr9ShJFGyOvjygQwQ,3.47,53
10794,5,IHgoy9QtSr2kJUhmz21sxg,4.6,5
10795,5,migdkAFgrNBmbbLui8YNJA,3.25,13
10796,23,wB-HG5r-pXS38dOXJg5U-A,3.17,31
10797,2,DqRKRNTbIUqD9ZGcbzn4Jw,5.0,0
10798,15,DirJsdKrWB82R3FnLDuaKg,4.47,33
10799,77,DJIwm4UCnM-SOxXbARjPsQ,3.82,135
10800,4,Y0yE3QDFoOaOQ9Imgk0-pA,4.67,2
10801,1,REUH-24-rOSAxzswalNBwg,1.0,1
10802,3,-5M2EEPopiUv2Q87zfAo8Q,3.5,6
10803,5,jTJuD7V8Z26CtPDZVThUJQ,4.6,4
10804,2,wUClZ1Ca3Ebg2hbCOQW8KA,2.0,6
10805,5,oci23aTJuq4YXiUweBUVPQ,3.8,3
10806,4,M5wHt6Odh1k5v0tIjqd8DQ,4.25,2
10807,1,4_6WIAoK4jSoNgCNqBpufw,5.0,0
10808,4,LR1_Ac2ATT5JEEoH7nUGgA,4.75,4
10809,102,M1kFiEqVrC7Qa029ZBiwfg,4.04,198
10810,2,PD9BRfQV0YUhS6i2c49PUQ,2.5,1
10811,2,3n1KxabQoddo20Xz8djrVw,4.0,1
10812,4,PPvn_9QDPyrXSk3I8ZoVxg,4.0,2
10813,212,D5mlAUZMCQ8yc0PxOgGpsQ,4.05,261
10814,1100,zi0kxtr5gq0Flg7jYdIlMA,3.72,6762
10815,2,G7BygfEzHIZ9I3nQnXhHlw,5.0,0
10816,344,cH1lLTHReO6uDTif9bfOBA,3.51,461
10817,30,4cXy748OWjB9JX4slixXoQ,3.87,21
10818,2,aJozFEXHRXRPGvSlK4D7vw,1.5,4
10819,4,Z_3UMuDm5Tw-cK8agKWe9g,3.0,5
10820,1,TK2LctzabbnhwQjIGcn80Q,4.0,0
10821,6,FWqA5tpXnV19GzlZDlPxfQ,4.6,9
10822,196,rY0T1Sx-kSeSHgnPbLOA1g,3.44,410
10823,2,2rU2IID7-meC_LWTm38HIg,5.0,0
10824,75,9sySI2vXQ5PFuh23adQaeg,3.95,21
10825,6,hFHeUJAtYk618_S8VwjrFw,4.33,3
10826,4,7WeOJXKbonRbb-zmKyoWYg,3.0,2
10827,16,q7Dys1XvUAmnfsOlPtHraQ,3.69,16
10828,23,CSiVfiBHrNB2qnshAOuSyQ,3.3,26
10829,4,AGPmtz1RnuAdig-vmZLEAw,3.5,1
10830,25,_Rx2iNZzYsLBp03uB27lXQ,4.12,11
10831,2,C5vTsU7MIB2tCm-k-CrRWA,5.0,1
10832,18,zZSG1Zh4OHGKTNEaGQ_VSA,3.28,26
10833,12,3__t5LGrD4ER9qvFxmlHzA,2.83,26
10834,174,Qa2arVXyiHhxRM6HqUfEVw,3.71,269
10835,36,TeC4YWG15moiz7OCRoviKg,3.69,15
10836,1,NrdRic2OHEwD7V60CfUFAA,3.0,1
10837,26,i-ws4XlBqcl9P4CLW11Gig,3.44,14
10838,108,vU1bHO3IjqLnf3_9Igeluw,3.52,61
10839,25,hoUBepcg7jlgoZ7NPbMlZA,4.28,25
10840,7,FjSLW62Ac1ArddNsbEMcHg,4.0,0
10841,2,GLZyNZ6otiSAfYiohg4K9g,4.0,0
10842,351,IorFc1uV-udec4VLXc0YEw,3.81,905
10843,681,y05bv65OCTcZgB0GhO8_sA,4.15,455
10844,24,KT8HXZKuvAwt9vZ-2CDwew,4.38,31
10845,143,rXPE4maXWvCZQKL7_vadCg,3.92,96
10846,30,7i14F52gOUBqlRudUCwPsA,3.4,116
10847,2,utHO9N7WyeBqpkE-WPVJHA,5.0,3
10848,3,D-EOeItd_VqSVum0Dx4hGQ,2.67,2
10849,19,jhXZSe0pLgW1b6m6Te8Icw,3.89,19
10850,2,_uaE6QuGOZcwopWWC_2Z-Q,5.0,0
10851,6,Ts2ipR4zCYClEQTAuJuIjw,3.6,15
10852,83,NUxtwE7HWgnmTqUVSkW39g,3.7,70
10853,13,KnutNOkfu5t1XA8rEhiq2Q,3.23,29
10854,6,iBI6tuNFT6we5zTBqC7kcA,3.83,3
10855,3,1Fb00S_Nj4nI4n_vJyQG7A,1.0,5
10856,6,FevBcg69uao1b4CSW-PKBw,3.17,1
10857,7,ATqB0u4QTmvuM0ceEIK9pg,3.71,13
10858,21,EnvG_kewvG5PqUqNSgs9Iw,3.52,45
10859,62,z30hYvXYGme6uU4fpzaisw,4.11,213
10860,71,q_aLicaVRCUgYLHIzxZRDw,3.51,51
10861,1,BdBN1YZxvDh7R6vERYZC_g,1.0,0
10862,2,KOMPkranWGGhpn3QKEvdNw,5.0,5
10863,23,THC7I7imU3jkhYN1ibSH3w,4.22,23
10864,2,E5z_IQHF_zTFo0Bmg5iGrw,3.5,1
10865,4,bb2BmTS4cj_pnjBnDcZ0iA,3.75,12
10866,16,g7UIh8W1PpEC8WdIBShfSw,4.12,27
10867,18,De2aVaPaLxyLC7NWBN-cAQ,4.22,28
10868,3,-xXpVlDqJwFKJG1Au2_6zA,2.0,2
10869,2,hEPWpnpKE51qtIJ3Dzayqg,1.5,2
10870,1,kfyA1oVgh5xuLMDxl4zRug,5.0,2
10871,2,X0FVi6N8nmx-XDrZV935HQ,3.5,0
10872,4,8gGcub59aOyCLVHywywiEQ,5.0,3
10873,1,lvD_ih3axTf9BDY44t6yhQ,1.0,0
10874,24,om64hB61Q9M8z98qJK9tfQ,3.79,40
10875,4,luaTmsOisEmWmS2HW9IU8Q,3.5,2
10876,3,BB6QMlYAzEamOm0YynMnaQ,5.0,3
10877,6,vU-uenk6rxJruCdjgJL-RQ,4.17,5
10878,41,SQqQW0jclvqeGcGfsGccTg,3.68,16
10879,3,VWV2y51gzGTiTYb_S8cgRQ,2.33,8
10880,73,-bJPjSA_6lyHxZo-v7cWDw,3.23,35
10881,82,ZXZere7_WFGPkAhAaDqsmQ,3.55,337
10882,58,mLLs3IXeRISGZONoflEo3g,3.84,48
10883,2,O9OWCZ3KteuKiEJ2zv3gmA,3.5,0
10884,21,PnsKyueIKIIimnRGo0niWw,4.05,28
10885,2,oIOxp_Da5T5C-yc4do8QgA,3.0,2
10886,6,Umi7XaV7aYjocOlVoXsgCg,4.17,3
10887,38,erN_PcH3D28ZPMBjObyy5A,4.13,21
10888,2,iP-sgJZEMOcRebBfQyoWcw,5.0,3
10889,1,tLcpyAR_9DR33OAKnnjx6w,5.0,2
10890,561,0oRtnPHtvZIE1UNxCDDTPw,4.16,3118
10891,11,K-CfSS-Ep56g1NmW5lz07Q,4.4,24
10892,7,usHaK3jzQqIBTNJjv_ugVQ,2.43,10
10893,10,OW_Eh1DsEnlTWALBC1xCHw,3.3,6
10894,1,RecfnAYr9FlG5cEyU7GgPA,5.0,3
10895,290,qN8P7KwQHyWGStVjfJYPBw,3.77,515
10896,2,jgYuiM4WLF8wIuhN9VSY7g,3.5,5
10897,23,-69HRk_D8Hq3Ki1cagvDcA,2.57,27
10898,38,2uz3B-11DieFlELzqUCAlw,4.61,20
10899,97,frm67YsEcoZRU1gIqQQj2A,3.43,59
10900,10,bgdHLZQikBxeVU28keQ4oA,2.8,26
10901,12,N6iCOyj6JIzELSeUbQgbyQ,3.91,5
10902,9,rozuLStirVTyRAN8Ex_B_Q,2.78,15
10903,196,5YySKNsPmTeG69nT-dS6Hg,4.15,2120
10904,7,d-0HwKEMHmpbq8wAP_0_Dg,3.86,1
10905,8,G4RPu5AUHjLI0FNcjWe1pg,4.38,2
10906,4,SZiufr6e2M-P-29Wrv2xCA,2.67,4
10907,1,VJjOkdAXJCne6Ffpsdu9Ow,5.0,0
10908,3,9kGOMnmSAXZHyNeRKydmzA,3.0,1
10909,5,YUyJYCD0k4Bx9OBQCI3LRQ,3.0,2
10910,6,Nq4k6jyBxwLud-YHZ1ggTA,3.5,5
10911,694,lHHwLi_YZuDSfdlSShFkug,4.14,2783
10912,2,O-LKkHOvcYqeNeqS7rx0mg,4.0,1
10913,42,TL9z1PDMhLuByf_x08VZ_w,3.55,60
10914,57,SVLRBHz0rlVvd-PBgvZ9wg,3.68,51
10915,14,RvPnYMwyrha6jHBciNgtAw,4.71,30
10916,7,hnIG4GstFnhgNWCeXN-UVQ,3.29,9
10917,19,QsWWVw4b2FBcg038q1w6oA,3.89,13
10918,3,OZboiEv9wUuItn8CHfSnJQ,3.67,4
10919,5,2XkQ8Uowu3HJZXGmqdHgZQ,4.0,8
10920,2,gUCIwvqiN_kg3mEPIITp7A,5.0,0
10921,1,lkrYi3LMNj9JzAvA9HuKBA,4.0,0
10922,19,xdThxKK4ERO54RbVFgWrWg,2.61,42
10923,129,v6CGBT0OoLRht9dzo7vaXg,3.9,236
10924,5,fkrtDDu1-oWTv9yECsQ_wg,5.0,2
10925,23,R6P4TS8NrATEVdHkwBwqxQ,3.5,5
10926,12,Re0o1s5YZow-F_8zeegM6w,3.6,13
10927,6,AleefaxLo4rped0B4lIj3w,5.0,3
10928,49,V9AiG5p2HlXo8p0z6dw9oQ,3.8,31
10929,4,i94JgBKT4T7pGco7W1S0OA,4.33,3
10930,1,4MPyMe-0iEWeMIMiYmuQlA,5.0,2
10931,21,hpOOPdG9WNFz-VXId8qU6Q,3.33,76
10932,1,630QiBBbO5tfO-9b84ZR3g,5.0,0
10933,1,0lME3GO4dw68c1cwj1U_6Q,5.0,0
10934,38,BfetZm9fa0zqyAFn8vo_6w,3.5,69
10935,7,5hM_SM4cwNN4MYw1hAHl8w,4.29,4
10936,68,08docTe8dJEpmtldfIkufQ,3.56,38
10937,98,sSVPZxGF6TY675Vz3GCF_Q,3.3,76
10938,1,-FVaqIGzb8Pq93N7s6BnSg,5.0,1
10939,22,8QX1LMnpbgVe5aQceGJrMw,3.77,11
10940,3,psFiBbcWeLXX7lqaUtq2jQ,3.0,3
10941,11,oL59yVZXxJuEKCX8wLv5Tw,4.0,17
10942,2,QmL4iPF1RBU4xlgelALNIg,5.0,3
10943,27,LL2Kk0jjD9McDPfPEDbZBQ,3.89,54
10944,1,8Cg8RFDj8Ty2GYuzbYJtkA,5.0,1
10945,211,O_gd75OCbEbBhZrAJZ5ebQ,4.31,177
10946,11,EUlHiZJMeqjK5lccbbpp_w,4.45,21
10947,7,WcwNPnHGq1ZcdKJX6xf7Bg,3.75,7
10948,5,-WDIKh0cXhKCiUPJ9Tudjg,4.2,5
10949,1,9qHt41AdpsA3FdfjA55LyQ,2.0,2
10950,1,plGv_YPm9ZfJfsIINJQaZA,2.0,0
10951,14,cl9ZMopdCQGGXMlwgruFdg,3.64,12
10952,1,36vB3qw1EclqF9jYZfoAyw,4.0,2
10953,52,ziCKT5n58tcVfgksImx0VQ,3.56,109
10954,25,_8eGLKjVpGK_mxwM8mlOgA,3.96,11
10955,2,MtX0WZ4bqMfFuYvtupgRqg,3.0,3
10956,1,xd7tELG_H6c4snydk-WXpQ,5.0,0
10957,13,ay5cNdXr-76FDHXsRJgNgQ,4.23,23
10958,37,T2QJ_ePTC1is9va-URN6nA,3.68,23
10959,209,rgrECAY_EZ_xFdSx6CGfvQ,3.67,384
10960,9,_ei7Bs7tciprz4im-_0kxg,4.56,43
10961,1,gMM0amXJYQ6CAhLJzUiomw,5.0,1
10962,72,RvrrbYV8cfM4Nmwbzhqyjg,4.03,88
10963,180,xZW-sllYi2t-1OCeiNxJPg,4.03,51
10964,4,5Dae9MSn-gqiOeVaWCpcFQ,3.75,0
10965,1497,Ouus3lC3Xk3YRGx4ptd_4A,3.59,2299
10966,15,-2VqtJTmSoGFQWFIuJVZzg,4.07,17
