,buiness_review_count,business_categories,business_city,business_id,business_stars,checkin_info
1938,3,['Restaurants'],Gilbert,g38ugtf1IpXPApgA690baw,1.5,"{'19-0': 2, '13-4': 8, '11-4': 5, '14-1': 1, '15-1': 9, '16-1': 3, '15-3': 7, '11-1': 2, '7-5': 1, '15-4': 10, '17-3': 7, '18-5': 2, '18-1': 4, '14-2': 5, '16-5': 3, '12-4': 3, '17-6': 5, '11-6': 6, '7-3': 1, '17-2': 6, '19-3': 1, '8-0': 1, '17-1': 10, '15-6': 9, '12-5': 12, '10-2': 1, '8-6': 1, '16-0': 7, '14-5': 11, '17-4': 8, '13-3': 1, '9-3': 1, '12-6': 11, '9-4': 3, '11-5': 6, '12-2': 4, '14-4': 9, '21-1': 1, '8-1': 1, '18-4': 4, '19-2': 2, '13-5': 7, '14-0': 4, '18-3': 6, '11-2': 3, '11-3': 2, '15-2': 8, '9-1': 2, '15-0': 5, '11-0': 5, '10-4': 1, '7-4': 1, '9-0': 3, '19-1': 2, '20-0': 1, '16-3': 3, '18-2': 8, '13-6': 10, '10-3': 3, '14-6': 3, '12-1': 3, '16-6': 5, '17-0': 9, '10-6': 4, '10-5': 10, '17-5': 4, '5-3': 1, '20-3': 1, '16-4': 9, '13-2': 1, '18-0': 1, '16-2': 4, '19-4': 3, '14-3': 5, '9-6': 1, '9-2': 1, '12-0': 2, '7-2': 2, '20-2': 1, '13-1': 4, '15-5': 9}"
1939,7,"['Vietnamese', 'Restaurants']",Phoenix,ggBkO170QkYZAezFGMKYjQ,3.5,"{'18-5': 1, '12-1': 1, '12-4': 1, '18-3': 1, '17-2': 1, '12-5': 2, '10-5': 2, '19-3': 1, '14-5': 1, '7-0': 1, '17-4': 1, '8-2': 1}"
1940,4,"['Chicken Wings', 'Restaurants']",Glendale,woufWmf_lblNydPlBUcpoA,3.0,"{'16-3': 1, '11-4': 1, '14-1': 1, '19-4': 1, '18-3': 2, '11-2': 2, '15-3': 1, '17-5': 2, '10-5': 1, '19-6': 2, '15-0': 3, '18-5': 1, '10-4': 1, '15-5': 1, '17-0': 1, '16-5': 1, '13-5': 1, '21-0': 1, '14-5': 1, '20-1': 1, '17-2': 1, '14-6': 1, '17-1': 2, '15-6': 1, '20-4': 3, '19-5': 2, '20-2': 1, '17-3': 1, '20-5': 1, '18-6': 1, '19-3': 1, '18-0': 1, '16-2': 1, '11-5': 1, '15-2': 2, '9-6': 1, '13-1': 1, '18-1': 1}"
1941,4,"['Barbers', 'Beauty & Spas']",Mesa,FX6C6FZr8sNier5fl6Gaxw,4.5,"{'16-1': 1, '13-4': 1, '8-4': 1, '12-1': 1, '17-1': 2, '18-3': 1, '13-3': 1, '16-0': 1, '16-3': 2, '13-2': 1, '7-6': 1, '18-1': 1, '19-4': 1, '19-6': 1, '17-6': 1, '18-5': 1, '14-5': 1, '17-4': 2}"
1942,4,"['Department Stores', 'Fashion', 'Shopping']",Fountain Hills,2a-GOytQbxt8wim9VuHWsA,4.0,"{'12-3': 1, '21-4': 1, '11-2': 1, '5-0': 1, '6-6': 1, '7-1': 1, '6-3': 1, '17-6': 1, '8-5': 2, '7-3': 2, '10-1': 1, '17-4': 1, '11-6': 1, '10-4': 1, '9-2': 1, '8-6': 1, '17-3': 1, '14-5': 3, '19-3': 1, '9-4': 2, '21-3': 1, '19-6': 1, '9-6': 1, '7-4': 1}"
1943,6,"['Food', 'Specialty Food', 'Chocolatiers & Shops']",Surprise,nlRvjZpJ4a5J7UswtKLANg,5.0,"{'12-3': 2, '13-4': 2, '11-4': 3, '14-1': 1, '19-2': 2, '15-3': 1, '11-1': 4, '15-4': 1, '18-5': 1, '20-3': 3, '14-2': 1, '16-5': 1, '13-5': 2, '11-6': 2, '20-4': 1, '14-4': 1, '12-4': 2, '15-6': 1, '14-5': 1, '22-5': 1, '14-0': 3, '12-6': 2, '21-1': 1, '13-0': 4, '18-4': 4, '16-1': 1, '18-3': 3, '11-2': 6, '12-2': 1, '15-0': 2, '16-6': 1, '15-5': 1, '11-0': 1, '18-2': 2, '13-6': 3, '14-6': 2, '21-5': 1, '17-0': 1, '17-5': 3, '17-3': 1, '20-5': 2, '16-4': 2, '13-2': 2, '18-0': 1, '17-1': 1, '19-4': 4, '20-2': 2, '13-1': 2, '12-0': 5}"
1944,3,"['Books, Mags, Music & Video', 'Shopping', 'Bookstores']",Chandler,8LNQ9R8sFlNpgIWMEYIvFA,4.5,"{'19-3': 2, '18-5': 1, '14-6': 1, '15-5': 1, '17-1': 1, '16-5': 1, '21-4': 1, '15-4': 1}"
1945,3,"['Electronics', 'Shopping', 'Mobile Phones']",Tempe,rXYGJsyj10r9zogeByIz9w,5.0,"{'8-4': 7, '6-6': 2, '7-1': 4, '9-0': 2, '10-5': 2, '5-2': 2, '17-0': 1, '16-5': 1, '6-5': 1, '8-5': 2, '7-3': 4, '9-2': 2, '16-0': 1, '17-4': 1, '13-3': 1, '4-0': 1, '6-1': 2, '7-0': 3, '11-3': 1, '9-5': 4, '8-1': 2, '16-1': 1, '21-2': 1, '11-2': 1, '5-0': 2, '5-4': 2, '6-4': 2, '9-1': 2, '16-3': 1, '6-0': 1, '15-5': 2, '11-0': 3, '8-2': 2, '13-6': 1, '6-2': 2, '10-4': 1, '8-3': 4, '17-3': 1, '8-0': 1, '15-2': 1, '9-6': 1, '5-1': 3, '7-4': 4, '7-2': 3, '13-1': 1, '10-6': 1}"
1946,6,"['Medical Centers', 'Health & Medical']",Glendale,rohVwdnKJgts4H1P9HBSUA,3.0,"{'19-0': 5, '12-3': 3, '13-4': 6, '11-4': 10, '15-1': 1, '21-0': 1, '9-0': 1, '8-2': 1, '11-0': 2, '8-4': 1, '18-1': 15, '14-1': 3, '8-5': 5, '20-4': 2, '9-2': 1, '16-0': 1, '17-4': 7, '13-3': 1, '10-0': 3, '17-2': 14, '9-5': 9, '8-1': 2, '21-4': 2, '19-2': 6, '14-0': 3, '18-3': 14, '10-3': 3, '11-3': 7, '9-1': 4, '15-0': 3, '8-3': 2, '23-5': 1, '19-1': 3, '10-5': 10, '22-3': 1, '18-2': 15, '7-5': 4, '14-6': 1, '19-5': 3, '17-3': 13, '20-6': 2, '13-2': 1, '12-2': 3, '14-3': 1, '13-1': 3, '17-0': 7, '13-5': 12, '15-3': 2, '17-5': 4, '15-4': 1, '18-5': 9, '6-3': 1, '20-5': 1, '16-5': 7, '17-1': 4, '15-6': 1, '12-5': 9, '10-2': 4, '14-5': 2, '9-3': 2, '9-4': 2, '11-5': 7, '19-6': 1, '14-4': 1, '13-0': 3, '18-4': 5, '16-1': 1, '19-4': 8, '12-4': 4, '11-2': 4, '11-1': 8, '16-3': 4, '15-5': 8, '20-0': 1, '22-6': 1, '10-1': 3, '12-1': 4, '10-4': 4, '20-2': 2, '20-3': 1, '16-4': 5, '19-3': 6, '18-0': 6, '0-0': 1, '15-2': 1, '7-4': 1, '16-2': 1, '12-0': 4}"
1947,5,"['Department Stores', 'Fashion', 'Shopping', 'Drugstores']",Goodyear,kGtuYNCcWwrZ2UXi97FQng,5.0,"{'12-3': 2, '12-5': 1, '15-4': 1, '12-4': 1}"
1948,7,"['Food', 'Coffee & Tea']",Queen Creek,0lfA2GcxcvdhvVKvVXN40w,5.0,"{'19-0': 4, '12-3': 2, '13-4': 1, '11-4': 1, '15-1': 2, '9-0': 3, '8-2': 6, '11-0': 1, '8-4': 6, '18-1': 3, '17-6': 1, '6-5': 1, '11-6': 3, '20-4': 1, '14-4': 3, '9-2': 4, '5-6': 1, '16-0': 1, '17-4': 4, '13-3': 4, '10-0': 6, '6-1': 1, '7-0': 6, '9-5': 2, '8-1': 2, '10-4': 5, '19-2': 2, '21-2': 1, '18-3': 3, '10-3': 4, '11-3': 2, '9-1': 4, '15-0': 3, '6-0': 1, '19-1': 3, '10-5': 5, '7-5': 5, '14-6': 5, '19-5': 1, '17-3': 1, '10-6': 8, '8-0': 2, '7-6': 2, '12-2': 4, '14-3': 1, '9-6': 4, '13-1': 1, '13-5': 2, '9-3': 1, '6-6': 1, '7-1': 5, '13-6': 6, '18-5': 3, '6-3': 1, '17-0': 3, '14-2': 4, '16-5': 4, '20-1': 1, '7-3': 4, '8-5': 1, '17-1': 3, '18-0': 6, '15-6': 5, '12-5': 8, '14-5': 2, '22-5': 1, '9-4': 5, '11-5': 6, '19-6': 2, '12-6': 4, '14-0': 6, '13-0': 4, '18-4': 4, '16-1': 2, '12-4': 1, '11-2': 1, '5-0': 1, '5-4': 2, '6-4': 1, '4-5': 1, '16-6': 3, '15-5': 6, '20-0': 1, '10-1': 4, '12-1': 4, '8-3': 6, '21-5': 1, '17-5': 3, '20-3': 4, '16-4': 1, '19-3': 7, '10-2': 2, '19-4': 5, '15-2': 2, '14-1': 4, '12-0': 2, '7-2': 12, '16-2': 3, '7-4': 9}"
1949,50,"['Steakhouses', 'Restaurants']",Peoria,NA3tQYxR6Fq5O8nV6u41Tw,3.5,"{'19-0': 1, '17-4': 1, '9-4': 1, '17-1': 1, '19-5': 1, '11-1': 1, '20-6': 1, '18-1': 1}"
1950,6,"['Shopping', 'Nurseries & Gardening', 'Home & Garden']",Apache Junction,-_K8AE722c1u9Dsa8jo_vg,4.0,"{'10-4': 1, '8-4': 1, '11-3': 1, '9-5': 1, '16-4': 1, '14-5': 1}"
1951,8,"['Chinese', 'Restaurants']",Gilbert,ETg80zdzuBm7gBfW3UoMIw,3.5,"{'19-2': 1, '17-1': 1, '10-3': 1, '11-3': 1, '9-1': 1, '16-6': 1, '5-2': 1, '17-0': 1, '6-5': 1, '7-3': 1, '7-5': 1, '12-1': 1, '10-4': 1, '15-6': 1, '12-5': 1, '9-2': 1, '8-3': 1, '20-6': 1, '8-0': 1, '7-6': 1, '19-4': 1, '9-6': 3, '8-1': 1}"
1952,33,"['Mexican', 'Restaurants']",Chandler,qgJZUKNVY-LbGKk6XEP3JA,4.0,"{'10-5': 1, '10-4': 1, '15-0': 1, '13-5': 1, '15-2': 1, '14-4': 1, '12-2': 1, '11-2': 1, '7-1': 1, '13-1': 1, '16-4': 1}"
1953,6,"['Department Stores', 'Fashion', 'Shopping']",Phoenix,RnL2Ax2Tk6SptrM0wUX7Ew,3.0,"{'17-2': 1, '18-3': 2, '19-4': 1}"
1954,130,"['Restaurants', 'Pizza', 'Italian']",Phoenix,k8JnZBspVOI8kLcQek-Chw,4.0,"{'12-3': 16, '19-2': 1, '13-4': 1, '11-4': 4, '14-1': 1, '15-1': 1, '18-3': 2, '11-2': 1, '11-3': 4, '13-6': 1, '15-0': 1, '15-5': 1, '11-0': 17, '11-6': 1, '18-2': 1, '10-1': 1, '13-2': 4, '10-3': 1, '14-6': 1, '12-1': 20, '12-4': 17, '16-1': 1, '10-2': 1, '11-1': 7, '17-3': 1, '14-2': 5, '19-3': 1, '13-3': 3, '10-0': 1, '20-2': 1, '12-2': 14, '14-3': 3, '11-5': 1, '13-0': 2, '13-1': 1, '12-0': 15}"
1955,3,"['Videos & Video Game Rental', 'Books, Mags, Music & Video', 'Shopping']",Scottsdale,lfpqZBW3NCrx76RiFtGBRQ,3.5,"{'11-6': 1, '6-5': 1, '11-4': 1, '19-4': 1}"
1956,5,"['Chinese', 'Restaurants']",Florence,VfzUmXIgowYKutptfwR7Aw,4.5,"{'12-3': 1, '19-0': 1, '18-3': 1, '12-4': 1, '11-2': 1, '15-3': 1, '12-2': 1, '11-3': 1, '10-4': 1, '17-2': 1, '11-5': 1, '15-2': 1, '8-1': 1}"
1957,4,"['Sandwiches', 'Restaurants']",Phoenix,9s4xL0qiZ93BLz5XTNWxXQ,4.0,"{'17-2': 1, '17-3': 1, '10-5': 1, '19-1': 1, '18-1': 1}"
1958,3,"['Hardware Stores', 'Shopping', 'Home & Garden']",Scottsdale,qFg-ZCgI5ikMthWLjuaO1Q,4.5,"{'21-5': 1, '13-4': 1, '14-6': 1, '15-5': 1, '13-1': 1}"
1959,41,"['Food', 'Ice Cream & Frozen Yogurt', 'Coffee & Tea']",Phoenix,yJOzFipjjbJvAxp6iVyB3w,3.5,"{'12-3': 4, '11-4': 1, '13-5': 2, '11-0': 1, '12-0': 1, '11-2': 1, '11-3': 1, '14-3': 1, '16-4': 1, '13-2': 1, '15-5': 1, '11-5': 1, '15-2': 1, '12-1': 3, '14-5': 2, '13-1': 1, '17-0': 1}"
1960,25,"['Chinese', 'Restaurants']",Chandler,SzCMZ664veIZpYp4Tk84Hg,3.5,"{'19-0': 1, '12-3': 1, '13-4': 2, '11-4': 3, '14-1': 2, '15-1': 1, '19-2': 3, '15-3': 1, '20-2': 4, '16-5': 7, '15-4': 1, '13-6': 4, '10-5': 2, '18-5': 6, '20-5': 5, '18-1': 7, '14-2': 3, '17-6': 6, '13-5': 6, '18-6': 8, '20-4': 11, '10-1': 1, '21-2': 2, '17-2': 4, '17-4': 6, '11-6': 5, '12-4': 4, '15-6': 4, '12-5': 9, '10-2': 1, '16-0': 1, '14-5': 1, '22-5': 4, '13-3': 2, '12-6': 2, '14-0': 2, '19-6': 4, '14-4': 4, '13-0': 1, '18-4': 7, '21-4': 2, '16-1': 2, '11-5': 5, '18-3': 5, '11-2': 2, '16-3': 3, '16-6': 7, '19-1': 3, '11-0': 2, '21-3': 1, '18-2': 4, '17-0': 3, '17-5': 7, '14-6': 9, '12-1': 2, '21-5': 1, '19-5': 10, '11-1': 2, '17-3': 5, '10-6': 3, '16-4': 3, '19-3': 8, '18-0': 7, '17-1': 4, '16-2': 2, '19-4': 10, '15-2': 1, '12-0': 1, '13-1': 1, '15-5': 3}"
1961,6,"['Oil Change Stations', 'Automotive']",Scottsdale,EFNwMxaajz779YWCRmZGIg,3.5,"{'13-4': 1, '18-3': 2, '19-6': 1, '12-6': 1, '11-6': 1, '15-4': 1}"
1962,21,"['Food', 'Ice Cream & Frozen Yogurt']",Goodyear,8p7Y0dssso7pW_ZxnFtRxQ,3.5,"{'13-2': 1, '20-3': 1, '14-3': 1, '12-6': 1, '17-2': 1, '18-4': 1, '15-0': 1}"
1963,3,[],Avondale,9DB48MHMahGgiMUa5Dgu1A,4.5,"{'19-0': 3, '12-3': 10, '13-4': 3, '11-4': 10, '14-1': 2, '15-1': 1, '16-1': 1, '15-3': 2, '23-2': 1, '15-4': 3, '10-5': 1, '2-2': 1, '20-5': 2, '18-1': 5, '14-2': 2, '16-5': 2, '20-1': 3, '10-1': 1, '17-2': 2, '22-4': 1, '17-5': 3, '18-3': 1, '10-2': 1, '20-4': 3, '14-5': 1, '17-4': 7, '13-3': 3, '10-0': 1, '14-0': 2, '11-3': 1, '14-4': 1, '13-0': 3, '18-4': 3, '21-4': 1, '19-2': 3, '11-5': 1, '12-4': 14, '11-2': 2, '12-2': 2, '15-0': 2, '10-4': 3, '20-0': 4, '19-1': 2, '11-0': 7, '16-3': 2, '18-2': 5, '17-0': 4, '12-1': 5, '21-5': 4, '19-5': 1, '11-1': 11, '17-3': 1, '20-3': 3, '16-4': 2, '19-3': 7, '18-0': 3, '1-1': 1, '17-1': 4, '16-2': 1, '19-4': 7, '12-0': 6, '13-1': 6, '15-5': 2}"
1964,83,"['American (Traditional)', 'Restaurants']",Tempe,c8XlQvVNwKhH9BOHEObtNQ,3.5,"{'10-1': 1, '13-2': 1, '12-1': 2, '11-2': 1, '11-3': 1, '11-1': 2, '15-4': 1, '8-0': 1, '10-4': 1, '9-4': 1, '7-0': 2, '12-2': 5, '7-2': 1, '13-0': 1, '13-1': 2, '12-0': 2}"
1965,85,"['American (Traditional)', 'Restaurants']",Phoenix,xmjv8g356v8Qo55ICjG8rg,4.0,"{'12-3': 2, '13-4': 2, '11-4': 1, '15-3': 2, '20-2': 2, '15-4': 1, '13-6': 2, '10-5': 1, '18-5': 1, '18-1': 3, '17-0': 2, '14-2': 2, '16-5': 2, '14-5': 2, '20-4': 1, '13-2': 2, '14-4': 1, '12-4': 2, '15-6': 1, '12-5': 3, '18-6': 3, '22-5': 1, '13-3': 3, '14-0': 1, '19-6': 3, '12-6': 5, '13-0': 3, '18-4': 1, '21-4': 1, '19-2': 2, '11-5': 1, '18-3': 2, '11-2': 1, '11-6': 1, '11-3': 3, '12-2': 2, '16-6': 3, '23-5': 1, '19-1': 1, '20-0': 1, '22-6': 1, '22-3': 1, '18-2': 5, '10-1': 1, '17-5': 1, '12-1': 4, '21-5': 1, '10-6': 1, '19-5': 2, '11-1': 3, '17-3': 3, '20-5': 1, '19-3': 4, '18-0': 3, '19-4': 7, '14-3': 1, '17-4': 2, '13-1': 1, '12-0': 3}"
1966,6,"['Shopping', 'Home Services', 'Internet Service Providers', 'Mobile Phones', 'Professional Services', 'Electronics']",Gilbert,TWsI4hcD-h1KcL3YdNm7vw,3.5,"{'10-1': 1, '12-3': 1, '13-5': 1, '11-3': 1, '12-5': 1, '15-4': 1, '16-0': 1, '8-2': 1, '18-5': 1, '10-6': 1, '15-5': 1, '14-3': 1, '12-1': 1, '13-1': 2, '17-0': 1}"
1967,6,"['Pet Services', 'Pet Groomers', 'Pet Training', 'Pet Stores', 'Pets']",Scottsdale,_NqBYzBVvnp8jF14cekBLQ,3.5,"{'11-3': 1, '8-5': 1, '9-4': 1, '16-4': 1}"
1968,11,"['Hardware Stores', 'Building Supplies', 'Shopping', 'Home Services', 'Home & Garden']",Scottsdale,xrNL6b5x1W1begCWFDduIw,4.0,"{'22-5': 1, '19-3': 1, '22-4': 1, '20-0': 1}"
1969,4,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Food', 'Convenience Stores', 'Cosmetics & Beauty Supply']",Phoenix,0vYp6ITH7FsBtlpFcWTdRA,3.0,"{'19-0': 3, '19-2': 1, '14-1': 1, '15-1': 1, '12-4': 1, '10-3': 1, '12-2': 1, '18-5': 1, '12-6': 1, '15-5': 2, '13-5': 1, '11-6': 1, '20-4': 1, '13-6': 1, '14-6': 2, '10-4': 1, '12-5': 1, '16-0': 1, '14-5': 2, '9-4': 1, '12-3': 1, '11-5': 2, '9-6': 1, '9-5': 1, '7-0': 1, '10-6': 1}"
1970,8,"['Food', 'Bagels']",Avondale,9zGhX7nN7gTYGlynPZWeLg,4.5,"{'19-2': 1, '13-5': 3, '20-3': 1, '18-3': 1, '11-2': 1, '15-3': 2, '11-3': 1, '9-1': 1, '15-4': 1, '9-0': 1, '14-4': 1, '17-0': 1, '15-5': 2, '16-5': 1, '16-3': 1, '18-2': 1, '17-2': 3, '10-3': 1, '12-4': 1, '18-0': 1, '15-6': 4, '9-2': 1, '17-5': 2, '17-3': 1, '16-0': 1, '14-5': 2, '13-3': 1, '11-5': 1, '14-3': 1, '12-6': 2, '9-5': 1, '13-0': 1, '19-1': 1}"
1971,74,"['Restaurants', 'Italian']",Phoenix,BPi1Q5wX0_o5VlO_XRyYuQ,3.5,"{'19-0': 2, '12-3': 9, '13-4': 6, '11-4': 7, '11-0': 7, '21-0': 2, '9-0': 3, '8-2': 15, '8-4': 8, '18-1': 4, '17-6': 4, '6-5': 1, '11-6': 4, '22-4': 2, '14-4': 3, '9-2': 5, '16-0': 7, '17-5': 1, '17-4': 1, '13-3': 4, '10-0': 8, '6-1': 3, '7-0': 7, '17-2': 1, '23-1': 1, '9-5': 15, '8-1': 11, '10-4': 6, '19-2': 1, '14-0': 1, '18-3': 6, '10-3': 3, '11-3': 9, '9-1': 8, '15-0': 3, '8-3': 10, '19-1': 2, '10-5': 10, '18-2': 2, '7-5': 7, '14-6': 3, '19-5': 4, '4-1': 1, '17-3': 2, '20-6': 4, '8-0': 9, '7-6': 4, '12-2': 8, '14-3': 2, '9-6': 20, '13-1': 2, '13-5': 2, '14-5': 4, '8-6': 9, '15-3': 3, '20-2': 1, '7-1': 5, '15-4': 7, '18-5': 1, '6-3': 3, '5-2': 1, '17-0': 11, '14-2': 3, '16-5': 5, '20-1': 1, '10-1': 6, '7-3': 11, '13-2': 6, '8-5': 15, '17-1': 2, '15-6': 3, '12-5': 5, '10-2': 5, '18-6': 3, '22-5': 1, '9-3': 11, '9-4': 6, '11-5': 8, '19-6': 1, '12-6': 2, '13-0': 1, '16-1': 1, '12-4': 4, '11-2': 8, '5-0': 1, '6-4': 4, '16-3': 4, '16-6': 2, '15-5': 5, '20-0': 2, '13-6': 11, '12-1': 6, '6-2': 2, '6-0': 2, '21-5': 3, '10-6': 13, '11-1': 3, '20-3': 1, '16-4': 5, '19-3': 1, '18-0': 2, '19-4': 3, '15-2': 2, '5-1': 3, '14-1': 3, '7-4': 10, '7-2': 4, '16-2': 3, '12-0': 8}"
1972,44,"['Italian', 'Pizza', 'Gluten-Free', 'Restaurants']",Scottsdale,Jbv39pK_ConiOlS3Rba05g,3.0,"{'12-3': 1, '11-4': 1, '13-5': 1, '2-6': 1, '12-4': 2, '11-2': 1, '12-2': 1, '5-5': 1, '23-2': 1, '17-3': 1, '10-4': 2, '23-3': 1, '0-0': 1, '1-6': 3}"
1973,5,"['Active Life', 'Gyms', 'Trainers', 'Fitness & Instruction']",Scottsdale,QRxXaEf_hkO-XrEo8vrt-Q,5.0,"{'21-4': 1, '13-3': 1, '11-5': 1, '8-6': 1}"
1974,3,"['Home Services', 'Heating & Air Conditioning/HVAC']",Phoenix,m8XEGqj6SGJuwrsbh1njrQ,5.0,"{'12-4': 1, '15-3': 1, '17-2': 2, '20-2': 1, '17-3': 1, '18-5': 1, '16-6': 1, '22-1': 1, '19-4': 1, '12-6': 1, '17-6': 1, '20-1': 1, '18-4': 1}"
1975,23,"['Arts & Entertainment', 'Cinema']",Tempe,LDJhwZN14AZOJyHjg2lkRw,3.5,"{'22-5': 1, '23-5': 1, '12-4': 1, '21-5': 8, '17-5': 1, '20-5': 4, '0-6': 2}"
1976,6,"['Food', 'Desserts']",Mesa,ZtT1O60hjWaiGS8itVDQyg,4.5,"{'12-3': 7, '13-4': 3, '11-4': 1, '14-1': 4, '15-1': 1, '16-1': 5, '15-3': 4, '17-2': 3, '7-5': 6, '9-0': 5, '10-5': 6, '8-4': 1, '17-0': 2, '14-2': 7, '13-5': 1, '6-5': 2, '8-5': 9, '7-3': 1, '13-2': 7, '14-3': 12, '10-2': 5, '12-5': 6, '9-2': 4, '16-0': 1, '14-5': 2, '13-3': 5, '9-3': 1, '10-0': 1, '11-5': 8, '12-2': 4, '14-4': 1, '9-5': 14, '8-1': 1, '13-0': 3, '19-2': 2, '14-0': 5, '12-4': 2, '11-2': 3, '11-3': 2, '6-4': 1, '9-1': 5, '15-0': 2, '8-2': 4, '6-0': 1, '15-5': 1, '11-0': 2, '16-3': 2, '8-3': 1, '10-1': 6, '10-3': 1, '12-1': 6, '10-4': 3, '11-1': 1, '16-4': 1, '8-0': 1, '16-2': 4, '15-2': 2, '5-1': 1, '7-2': 1, '13-1': 5, '7-4': 1}"
1977,16,"['Shopping', 'Wholesale Stores']",Phoenix,WUTSRw9kiDHmQeoylYfrnA,4.0,"{'12-3': 4, '19-0': 2, '13-4': 3, '11-4': 2, '14-1': 1, '15-1': 2, '19-2': 2, '15-3': 1, '20-2': 1, '16-5': 2, '15-4': 2, '18-5': 1, '20-5': 7, '17-6': 3, '13-5': 3, '18-6': 2, '20-1': 1, '13-2': 5, '11-6': 2, '12-4': 2, '15-6': 4, '20-4': 4, '12-5': 4, '14-5': 3, '17-4': 7, '13-3': 9, '10-0': 1, '14-0': 2, '17-2': 2, '13-0': 2, '18-4': 5, '21-4': 2, '16-1': 1, '11-5': 1, '18-3': 8, '10-3': 3, '12-2': 1, '15-2': 3, '16-3': 4, '16-6': 2, '15-5': 3, '11-0': 1, '15-0': 1, '18-2': 2, '13-6': 1, '17-5': 2, '14-6': 2, '12-1': 7, '21-5': 1, '19-5': 7, '11-1': 2, '17-3': 7, '20-3': 4, '16-4': 5, '19-3': 5, '18-0': 1, '17-1': 3, '16-2': 1, '19-4': 3, '14-3': 2, '13-1': 3, '12-0': 4}"
1978,6,"['Financial Services', 'Insurance']",Glendale,9W8LA15TLHlAF9BGHVSgdQ,5.0,"{'19-0': 2, '16-1': 1, '13-4': 1, '11-4': 1, '13-5': 1, '23-3': 1, '18-3': 2, '11-3': 2, '10-5': 2, '15-0': 1, '18-5': 1, '9-6': 3, '18-1': 3, '19-1': 1, '14-2': 1, '11-6': 1, '18-2': 2, '13-6': 1, '13-2': 1, '8-5': 1, '12-1': 1, '12-4': 3, '18-0': 2, '11-0': 2, '12-5': 2, '19-5': 1, '11-1': 2, '17-3': 1, '20-5': 1, '14-5': 1, '19-3': 2, '13-3': 1, '1-1': 1, '17-1': 2, '12-3': 2, '19-4': 1, '12-2': 3, '12-6': 1, '11-5': 2, '13-0': 2, '13-1': 4, '12-0': 1}"
1979,4,"['Shopping', 'Photography Stores & Services', 'Drugstores']",Paradise Valley,gvHGqxK2kpnuO8FufbEGTQ,3.0,"{'18-0': 1, '22-4': 1, '20-0': 2, '19-2': 1}"
1980,39,"['Restaurants', 'Italian']",Phoenix,0AZiq_OMKs3I9lTmwd5PSg,3.5,"{'12-3': 6, '11-4': 1, '15-1': 11, '5-3': 4, '9-0': 1, '8-2': 9, '11-0': 5, '8-4': 14, '17-5': 3, '17-6': 2, '6-5': 1, '11-6': 6, '20-4': 3, '22-4': 3, '14-4': 7, '13-3': 2, '9-2': 3, '16-0': 6, '17-4': 3, '9-3': 2, '10-0': 1, '22-1': 1, '6-1': 14, '7-0': 19, '17-2': 1, '9-5': 8, '8-1': 13, '10-4': 4, '21-4': 1, '10-1': 1, '21-2': 1, '18-3': 1, '10-3': 2, '11-3': 2, '9-1': 4, '15-0': 11, '8-3': 14, '10-6': 5, '10-5': 4, '18-2': 3, '7-5': 4, '14-6': 6, '17-3': 3, '20-5': 2, '8-0': 14, '7-6': 3, '12-2': 3, '14-3': 7, '9-6': 7, '13-1': 3, '17-0': 1, '13-5': 5, '8-6': 7, '15-3': 9, '11-1': 2, '7-1': 17, '15-4': 11, '21-6': 1, '18-5': 4, '6-3': 13, '20-6': 1, '14-2': 2, '16-5': 2, '20-1': 2, '7-3': 15, '13-2': 3, '8-5': 13, '17-1': 3, '15-6': 1, '12-5': 6, '10-2': 4, '14-5': 4, '22-5': 1, '4-4': 1, '9-4': 2, '11-5': 6, '19-6': 1, '12-6': 4, '14-0': 5, '13-0': 3, '16-1': 9, '21-3': 2, '12-4': 6, '11-2': 3, '5-0': 5, '5-4': 2, '6-4': 10, '4-5': 3, '16-6': 1, '15-5': 6, '20-0': 2, '22-6': 1, '16-3': 4, '13-6': 1, '5-5': 1, '12-1': 5, '6-2': 9, '6-0': 12, '21-5': 1, '20-2': 2, '16-4': 4, '19-3': 5, '18-0': 2, '19-4': 2, '15-2': 8, '5-1': 2, '14-1': 5, '12-0': 2, '7-2': 18, '16-2': 5, '7-4': 16}"
1981,143,"['Vietnamese', 'Restaurants']",Tempe,MAfc2V_EVtyR9rMxxEAPLg,4.0,"{'19-0': 2, '19-2': 2, '9-2': 1, '13-5': 2, '15-1': 1, '17-1': 1, '16-1': 2, '17-5': 1, '16-5': 1, '13-6': 2, '16-3': 1, '18-5': 1, '20-0': 1, '19-1': 2, '11-0': 1, '17-6': 1, '14-1': 1, '18-2': 3, '17-2': 2, '19-3': 3, '14-6': 1, '12-5': 2, '19-5': 1, '20-2': 1, '17-3': 1, '14-5': 1, '17-4': 1, '16-2': 1, '12-3': 1, '15-2': 1, '12-6': 2, '12-0': 1, '18-4': 1, '14-0': 2}"
1982,53,"['Pizza', 'Restaurants']",Phoenix,dG7KLQ1a584wI5jSADIPIg,4.0,"{'15-5': 1, '20-0': 1, '14-4': 1, '8-2': 1, '17-5': 1, '18-2': 1}"
